File_Name,Date,Open,High,Low,Close,Volume
OMKARCHEM,20110210,92.0,101.0,42.05,46.45,25168182.0
OMKARCHEM,20110211,40.0,43.0,37.65,38.4,4001522.0
OMKARCHEM,20110214,39.0,43.75,39.0,41.95,2086111.0
OMKARCHEM,20110215,42.7,42.7,38.35,39.1,1283227.0
OMKARCHEM,20110216,39.85,40.95,38.65,39.05,653532.0
OMKARCHEM,20110217,39.5,39.95,36.7,37.25,618031.0
OMKARCHEM,20110218,37.75,38.2,34.2,34.7,456965.0
OMKARCHEM,20110221,34.75,35.8,32.5,33.2,548401.0
OMKARCHEM,20110222,34.0,38.6,31.25,37.1,1967200.0
OMKARCHEM,20110223,37.4,39.75,36.9,37.25,776201.0
OMKARCHEM,20110224,36.95,38.4,35.1,35.45,417636.0
OMKARCHEM,20110225,36.0,36.25,33.15,34.85,260314.0
OMKARCHEM,20110228,34.0,35.75,33.1,33.45,172653.0
OMKARCHEM,20110301,33.9,35.1,33.5,34.1,182235.0
OMKARCHEM,20110303,34.4,34.4,33.0,33.2,137678.0
OMKARCHEM,20110304,33.9,35.45,32.85,33.1,265906.0
OMKARCHEM,20110307,32.85,33.4,32.1,32.7,97294.0
OMKARCHEM,20110308,32.5,33.45,32.2,32.45,202965.0
OMKARCHEM,20110309,32.85,33.5,32.1,32.3,113507.0
OMKARCHEM,20110310,32.7,32.9,32.0,32.2,177690.0
OMKARCHEM,20110311,32.5,32.5,30.6,31.0,121666.0
OMKARCHEM,20110314,30.6,32.15,30.55,31.1,153145.0
OMKARCHEM,20110315,30.0,30.9,29.25,29.55,145097.0
OMKARCHEM,20110316,30.0,30.7,29.25,29.4,201563.0
OMKARCHEM,20110317,29.7,29.75,28.25,28.95,166759.0
OMKARCHEM,20110318,29.5,29.6,28.0,28.15,97096.0
OMKARCHEM,20110321,29.0,29.0,27.75,27.9,127175.0
OMKARCHEM,20110322,28.25,28.3,26.75,27.4,95206.0
OMKARCHEM,20110323,26.55,27.9,26.55,27.05,89186.0
OMKARCHEM,20110324,27.05,29.8,26.75,29.1,271084.0
OMKARCHEM,20110325,29.6,34.95,29.0,34.95,404463.0
OMKARCHEM,20110328,36.5,41.95,36.5,41.95,874708.0
OMKARCHEM,20110329,45.9,46.15,43.0,46.15,1061369.0
OMKARCHEM,20110330,48.0,50.05,45.1,48.25,809669.0
OMKARCHEM,20110331,48.0,48.05,45.2,46.15,213102.0
OMKARCHEM,20110401,45.25,47.2,43.5,46.25,206053.0
OMKARCHEM,20110404,46.25,50.2,46.25,48.9,200237.0
OMKARCHEM,20110405,47.1,51.0,47.1,50.45,173379.0
OMKARCHEM,20110406,50.1,55.5,50.1,55.5,497479.0
OMKARCHEM,20110407,57.2,59.4,56.15,57.25,267450.0
OMKARCHEM,20110408,57.25,59.9,55.6,57.85,306348.0
OMKARCHEM,20110411,57.0,60.0,55.1,58.55,167916.0
OMKARCHEM,20110413,57.95,61.5,57.95,61.5,259335.0
OMKARCHEM,20110415,62.4,63.7,60.75,61.85,126577.0
OMKARCHEM,20110418,63.0,64.7,62.1,63.6,136133.0
OMKARCHEM,20110419,63.6,66.5,60.45,65.7,496826.0
OMKARCHEM,20110420,65.8,67.2,64.0,66.55,228385.0
OMKARCHEM,20110421,66.6,67.0,63.25,63.45,99566.0
OMKARCHEM,20110425,64.5,66.5,60.3,65.9,360420.0
OMKARCHEM,20110426,66.9,66.9,63.55,65.0,145386.0
OMKARCHEM,20110427,65.7,65.7,63.9,64.15,20817.0
OMKARCHEM,20110428,65.3,66.6,62.55,66.1,235319.0
OMKARCHEM,20110429,66.0,69.35,65.95,68.85,301395.0
OMKARCHEM,20110502,69.6,71.5,66.95,68.0,58930.0
OMKARCHEM,20110503,68.0,68.0,64.6,64.6,56684.0
OMKARCHEM,20110504,62.25,64.85,61.8,63.7,42252.0
OMKARCHEM,20110505,64.85,64.85,63.1,63.25,15289.0
OMKARCHEM,20110506,63.25,64.5,62.15,63.5,21911.0
OMKARCHEM,20110509,64.0,65.65,61.0,61.95,20445.0
OMKARCHEM,20110510,56.2,64.35,56.2,64.3,39565.0
OMKARCHEM,20110511,63.95,69.95,63.6,65.55,30056.0
OMKARCHEM,20110512,66.0,71.0,64.55,67.7,67344.0
OMKARCHEM,20110513,68.5,70.0,67.2,68.05,46703.0
OMKARCHEM,20110516,67.05,69.65,66.5,67.65,14615.0
OMKARCHEM,20110517,68.45,68.9,64.5,65.0,26208.0
OMKARCHEM,20110518,65.0,65.0,60.5,62.95,18917.0
OMKARCHEM,20110519,63.5,63.75,61.0,61.25,21243.0
OMKARCHEM,20110520,61.0,67.0,59.35,62.6,30055.0
OMKARCHEM,20110523,60.0,62.35,58.5,61.3,43393.0
OMKARCHEM,20110524,63.0,63.0,59.0,59.9,17340.0
OMKARCHEM,20110525,58.95,61.75,57.55,58.65,10171.0
OMKARCHEM,20110526,54.25,60.95,54.25,59.3,28432.0
OMKARCHEM,20110527,59.4,59.75,54.0,55.65,17489.0
OMKARCHEM,20110530,56.6,58.0,55.45,56.95,13341.0
OMKARCHEM,20110531,59.4,59.4,57.05,57.35,7625.0
OMKARCHEM,20110601,58.6,58.6,56.55,56.8,5803.0
OMKARCHEM,20110602,54.1,57.0,54.1,55.35,5498.0
OMKARCHEM,20110603,53.8,55.0,53.1,53.2,14879.0
OMKARCHEM,20110606,49.5,53.2,47.9,48.5,32780.0
OMKARCHEM,20110607,45.9,53.35,45.9,53.35,137039.0
OMKARCHEM,20110608,54.0,58.2,54.0,57.45,110371.0
OMKARCHEM,20110609,58.5,59.7,56.1,58.25,48113.0
OMKARCHEM,20110610,57.1,61.2,57.1,58.75,73322.0
OMKARCHEM,20110613,53.9,59.95,53.9,57.55,15655.0
OMKARCHEM,20110614,55.8,58.85,55.8,57.85,8810.0
OMKARCHEM,20110615,57.25,61.8,56.5,60.55,45569.0
OMKARCHEM,20110616,59.0,60.65,59.0,59.45,9183.0
OMKARCHEM,20110617,58.15,60.1,58.0,58.55,26244.0
OMKARCHEM,20110620,59.0,59.4,53.1,54.0,38156.0
OMKARCHEM,20110621,53.1,56.95,53.1,55.0,22080.0
OMKARCHEM,20110622,56.0,59.8,52.1,58.75,40861.0
OMKARCHEM,20110623,59.75,61.95,56.6,58.9,37435.0
OMKARCHEM,20110624,60.7,60.75,59.1,59.45,62994.0
OMKARCHEM,20110627,59.9,62.2,58.95,61.45,28754.0
OMKARCHEM,20110628,62.7,62.75,60.2,60.7,9729.0
OMKARCHEM,20110629,63.5,63.5,59.45,59.9,5655.0
OMKARCHEM,20110630,60.0,65.9,60.0,65.9,68639.0
OMKARCHEM,20110701,68.0,68.95,64.0,66.2,39049.0
OMKARCHEM,20110704,67.0,67.0,61.6,65.55,6104.0
OMKARCHEM,20110705,63.1,68.6,63.1,68.25,15163.0
OMKARCHEM,20110706,68.85,69.0,67.05,68.3,12717.0
OMKARCHEM,20110707,66.5,70.45,66.5,69.35,11798.0
OMKARCHEM,20110708,70.5,71.0,68.75,70.0,17869.0
OMKARCHEM,20110711,70.0,71.5,70.0,70.75,9514.0
OMKARCHEM,20110712,66.0,72.0,56.65,70.0,23237.0
OMKARCHEM,20110713,69.55,72.65,69.55,71.6,19113.0
OMKARCHEM,20110714,72.0,76.7,71.05,75.75,34710.0
OMKARCHEM,20110715,75.5,78.75,75.3,76.35,28017.0
OMKARCHEM,20110718,77.2,80.1,76.1,78.9,28399.0
OMKARCHEM,20110719,79.5,81.3,79.0,80.1,15553.0
OMKARCHEM,20110720,80.0,82.7,80.0,82.45,17948.0
OMKARCHEM,20110721,84.0,84.0,78.05,80.5,15906.0
OMKARCHEM,20110722,79.05,82.5,79.0,79.5,26121.0
OMKARCHEM,20110725,81.9,81.9,78.5,78.55,20082.0
OMKARCHEM,20110726,79.9,80.5,78.5,78.9,11615.0
OMKARCHEM,20110727,78.3,79.9,78.0,78.5,11044.0
OMKARCHEM,20110728,77.0,79.0,74.05,75.95,25795.0
OMKARCHEM,20110729,75.3,76.65,73.0,73.7,32702.0
OMKARCHEM,20110801,73.0,77.5,73.0,75.55,11404.0
OMKARCHEM,20110802,75.0,77.5,73.95,77.05,16987.0
OMKARCHEM,20110803,75.1,77.0,75.0,75.6,6045.0
OMKARCHEM,20110804,77.1,77.25,73.5,74.0,12572.0
OMKARCHEM,20110805,72.0,82.8,59.2,63.55,437751.0
OMKARCHEM,20110808,63.0,63.7,50.85,58.55,76818.0
OMKARCHEM,20110809,54.0,58.45,48.7,52.4,78984.0
OMKARCHEM,20110810,54.2,57.65,54.2,57.65,22521.0
OMKARCHEM,20110811,60.15,63.3,57.55,59.95,19774.0
OMKARCHEM,20110812,60.55,60.9,55.65,59.05,24566.0
OMKARCHEM,20110816,59.25,60.0,56.55,58.75,12421.0
OMKARCHEM,20110817,57.3,58.95,55.55,58.3,27191.0
OMKARCHEM,20110818,58.0,60.5,55.3,58.2,19130.0
OMKARCHEM,20110819,55.5,58.85,54.4,58.05,8204.0
OMKARCHEM,20110822,56.0,60.2,56.0,59.8,5973.0
OMKARCHEM,20110823,58.5,60.5,58.5,59.55,6392.0
OMKARCHEM,20110824,59.9,63.45,59.2,61.0,12943.0
OMKARCHEM,20110825,58.35,65.4,58.35,64.05,16969.0
OMKARCHEM,20110826,65.8,68.5,63.5,65.2,26472.0
OMKARCHEM,20110829,65.5,69.0,65.5,66.55,8908.0
OMKARCHEM,20110830,69.0,69.0,66.25,66.3,3821.0
OMKARCHEM,20110902,66.0,69.5,65.0,68.3,13874.0
OMKARCHEM,20110905,66.15,75.15,66.15,72.25,30119.0
OMKARCHEM,20110906,71.8,73.5,68.55,70.25,21165.0
OMKARCHEM,20110907,70.4,71.55,69.0,69.35,4821.0
OMKARCHEM,20110908,69.0,71.5,68.1,70.1,5263.0
OMKARCHEM,20110909,69.8,72.9,69.8,70.3,10159.0
