File_Name,Date,Open,High,Low,Close,Volume
ORTEL,20150319,160.05,168.05,160.05,162.25,26520
ORTEL,20150320,160.0,169.85,154.15,155.1,33398
ORTEL,20150323,150.0,160.0,147.35,149.65,14516
ORTEL,20150324,142.2,153.0,142.2,146.0,24200
ORTEL,20150325,139.0,148.85,139.0,146.65,3494
ORTEL,20150326,148.95,153.95,142.0,144.45,18081
ORTEL,20150327,140.55,146.0,137.25,142.75,4711
ORTEL,20150330,136.0,149.8,135.65,147.5,14960
ORTEL,20150331,150.0,154.7,147.0,152.3,3373
ORTEL,20150401,159.0,159.0,146.05,157.05,1117
ORTEL,20150406,166.9,166.9,151.5,154.55,46653
ORTEL,20150407,160.0,160.0,152.0,156.0,72267
ORTEL,20150408,157.95,157.95,153.55,156.55,339
ORTEL,20150409,156.0,159.95,151.5,156.35,47660
ORTEL,20150410,160.0,160.0,153.0,157.2,1501
ORTEL,20150413,160.0,166.0,157.0,164.0,13980
ORTEL,20150415,170.0,170.0,159.25,166.05,14126
ORTEL,20150416,163.0,168.0,159.0,165.7,11508
ORTEL,20150417,165.0,175.95,165.0,174.35,12334
ORTEL,20150420,146.0,190.5,146.0,178.35,334411
ORTEL,20150421,180.0,188.8,180.0,183.2,73657
ORTEL,20150422,183.0,183.0,176.35,179.9,10657
ORTEL,20150423,178.7,181.95,175.15,179.6,12323
ORTEL,20150424,176.0,186.0,170.0,176.0,29203
ORTEL,20150427,170.1,173.0,161.0,165.3,3547
ORTEL,20150428,162.05,175.7,161.05,166.8,1132
ORTEL,20150429,160.05,172.0,160.05,171.1,1049
ORTEL,20150430,165.0,172.9,165.0,170.8,1066
ORTEL,20150504,165.0,180.0,161.0,172.25,2887
ORTEL,20150505,165.0,172.95,164.0,171.3,634
ORTEL,20150506,164.0,172.4,161.0,167.5,5369
ORTEL,20150507,161.05,171.3,161.05,168.05,1761
ORTEL,20150508,161.05,169.8,161.05,167.15,597
ORTEL,20150511,169.55,172.0,160.4,170.7,631
ORTEL,20150512,163.05,173.6,163.05,165.45,1320
ORTEL,20150513,164.6,166.0,164.6,165.4,723
ORTEL,20150514,166.0,169.0,166.0,168.8,1321
ORTEL,20150515,163.2,171.0,163.1,170.85,1243
ORTEL,20150518,172.95,173.9,159.0,171.2,5785
ORTEL,20150519,171.95,180.0,167.0,176.6,4935
ORTEL,20150520,170.0,175.0,169.0,174.85,1233
ORTEL,20150521,172.5,174.45,169.0,174.35,1754
ORTEL,20150522,174.9,174.95,169.45,170.0,1193
ORTEL,20150525,166.0,174.4,166.0,168.5,315
ORTEL,20150526,168.3,174.4,167.95,169.5,290677
ORTEL,20150527,164.05,173.0,164.05,170.1,886
ORTEL,20150528,170.05,172.0,168.1,168.2,1035
ORTEL,20150529,170.95,172.0,167.4,171.95,69
ORTEL,20150601,170.0,175.9,170.0,170.05,582
ORTEL,20150602,172.0,172.05,169.95,170.0,650
ORTEL,20150603,170.1,174.9,161.7,172.05,1852
ORTEL,20150604,161.05,178.0,161.05,175.05,3294
