File_Name,Date,Open,High,Low,Close,Volume
BKMINDST,20150330,18.8,18.8,17.9,17.9,9600.0
BKMINDST,20150331,17.05,17.05,17.05,17.05,4201.0
BKMINDST,20150401,16.2,16.2,16.2,16.2,4000.0
BKMINDST,20150407,15.4,15.4,15.4,15.4,1.0
BKMINDST,20150408,14.65,14.65,14.65,14.65,1726.0
BKMINDST,20150409,13.95,13.95,13.95,13.95,3035.0
BKMINDST,20150410,13.3,13.3,13.3,13.3,851.0
BKMINDST,20150413,12.65,13.95,12.65,13.85,30996.0
BKMINDST,20150415,13.2,14.5,13.2,13.2,3812.0
BKMINDST,20150416,10.8,14.5,10.8,12.25,2645.0
BKMINDST,20150417,11.1,14.7,11.1,13.4,18741.0
BKMINDST,20150420,12.6,13.3,10.75,10.95,11051.0
BKMINDST,20150421,10.25,11.65,9.55,10.4,6415.0
BKMINDST,20150422,11.6,12.45,11.0,12.2,34809.0
BKMINDST,20150423,12.85,12.85,10.0,10.2,12543.0
BKMINDST,20150424,10.0,10.4,8.6,8.8,14611.0
BKMINDST,20150427,9.5,9.65,8.05,8.1,22554.0
BKMINDST,20150428,8.1,8.9,7.55,8.35,22262.0
BKMINDST,20150429,8.9,9.15,8.5,8.65,18648.0
BKMINDST,20150430,8.5,9.45,8.5,8.9,2846.0
BKMINDST,20150504,8.55,9.0,8.5,8.5,1789.0
BKMINDST,20150505,8.5,9.35,8.2,8.55,3116.0
BKMINDST,20150506,8.55,9.2,7.7,7.7,11185.0
BKMINDST,20150507,7.95,7.95,6.95,6.95,11371.0
BKMINDST,20150508,7.45,7.45,6.5,6.55,13834.0
BKMINDST,20150511,6.5,6.85,6.25,6.35,13414.0
BKMINDST,20150512,6.35,6.65,6.05,6.15,28177.0
BKMINDST,20150513,6.25,6.3,5.85,5.85,10040.0
BKMINDST,20150514,5.8,6.0,5.6,5.6,14617.0
BKMINDST,20150515,5.45,5.45,5.35,5.35,9655.0
BKMINDST,20150518,5.25,5.25,5.1,5.1,706.0
BKMINDST,20150519,5.35,5.35,5.3,5.3,14917.0
BKMINDST,20150520,5.1,5.55,5.05,5.5,29160.0
BKMINDST,20150521,5.75,5.75,5.75,5.75,1000.0
BKMINDST,20150522,6.0,6.0,5.65,5.9,1923.0
BKMINDST,20150525,6.15,6.15,5.65,5.9,2205.0
BKMINDST,20150526,5.65,5.8,5.65,5.8,710.0
BKMINDST,20150527,5.55,5.8,5.55,5.75,1749.0
BKMINDST,20150528,5.55,5.7,5.5,5.5,692.0
BKMINDST,20150529,5.25,5.7,5.25,5.35,3778.0
BKMINDST,20150601,5.6,5.6,5.6,5.6,6692.0
BKMINDST,20150602,5.85,5.85,5.85,5.85,210.0
BKMINDST,20150603,6.1,6.1,5.7,6.0,5001.0
BKMINDST,20150604,5.75,5.8,5.7,5.7,1550.0
BKMINDST,20150605,5.35,6.25,5.35,6.25,3406.0
BKMINDST,20150608,6.85,6.85,6.1,6.85,15456.0
BKMINDST,20150609,6.35,7.25,6.35,6.75,3225.0
BKMINDST,20150610,6.55,7.4,6.55,7.4,3810.0
BKMINDST,20150611,7.2,7.2,7.05,7.05,2161.0
BKMINDST,20150612,7.35,7.4,6.75,7.35,4802.0
