File_Name,Date,Open,High,Low,Close,Volume
FSC,20171218,664.0,699.0,660.0,686.35,5540090.0
FSC,20171219,692.0,694.0,670.0,684.85,705430.0
FSC,20171220,685.9,689.5,678.35,681.5,222932.0
FSC,20171221,681.1,684.0,674.4,680.2,113322.0
FSC,20171222,678.5,688.0,667.4,682.6,212398.0
FSC,20171226,680.35,684.0,677.45,681.25,65453.0
FSC,20171227,679.25,682.0,676.2,680.0,67246.0
FSC,20171228,677.0,685.0,674.1,679.55,92884.0
FSC,20171229,675.0,681.0,675.0,678.25,66723.0
FSC,20180101,677.65,681.5,674.0,678.65,74188.0
FSC,20180102,675.0,682.95,671.1,679.7,116280.0
FSC,20180103,676.0,682.85,673.5,676.85,48321.0
FSC,20180104,677.0,683.85,675.05,682.05,60809.0
FSC,20180105,680.05,681.5,679.0,680.1,35943.0
FSC,20180108,677.05,681.95,677.05,680.0,63097.0
FSC,20180109,679.05,685.0,679.05,680.45,58948.0
FSC,20180110,680.05,689.8,680.0,680.0,34456.0
FSC,20180111,680.8,704.0,678.0,700.55,186249.0
FSC,20180112,700.55,737.7,700.0,716.2,433079.0
FSC,20180115,716.2,749.0,708.0,714.8,172817.0
FSC,20180116,721.0,721.45,680.05,687.25,109484.0
FSC,20180117,685.0,698.35,680.65,691.15,51480.0
FSC,20180118,693.65,707.0,680.0,683.25,290831.0
FSC,20180119,685.0,687.3,666.0,675.25,28782.0
FSC,20180122,677.8,697.9,675.0,694.9,71687.0
FSC,20180123,695.0,698.95,682.55,686.3,19781.0
FSC,20180124,688.0,688.5,680.05,686.75,18162.0
FSC,20180125,687.35,695.0,685.1,690.0,24323.0
FSC,20180129,704.8,714.45,683.3,687.5,90821.0
FSC,20180130,688.0,688.0,668.1,669.95,82652.0
FSC,20180131,670.0,689.0,661.0,685.55,24970.0
FSC,20180201,674.0,699.9,661.5,692.4,44023.0
FSC,20180202,662.5,680.95,654.0,672.95,64576.0
FSC,20180205,655.1,667.5,655.1,664.75,18296.0
FSC,20180206,660.1,661.0,645.1,659.65,45988.0
FSC,20180207,670.0,670.05,654.1,664.75,22811.0
FSC,20180208,665.0,681.6,661.0,674.35,53231.0
FSC,20180209,666.0,680.95,660.1,676.95,23630.0
FSC,20180212,679.0,690.9,662.0,686.8,35938.0
FSC,20180214,678.1,688.55,670.4,683.85,19741.0
FSC,20180215,683.85,683.85,671.4,677.0,21457.0
FSC,20180216,670.3,676.85,660.1,661.05,9051.0
FSC,20180219,663.9,663.9,652.0,661.4,26899.0
FSC,20180220,662.85,665.0,652.3,659.15,10131.0
FSC,20180221,665.0,665.0,643.05,647.0,37510.0
FSC,20180222,649.05,652.7,643.05,646.1,5424.0
FSC,20180223,650.0,652.0,645.35,649.2,8383.0
