File_Name,Date,Open,High,Low,Close,Volume
IL&FSENGG,20110208,165.0,175.0,145.05,173.5,18655.0
IL&FSENGG,20110209,172.5,173.5,163.45,165.25,225542.0
IL&FSENGG,20110210,166.1,166.1,159.1,160.15,62214.0
IL&FSENGG,20110211,159.8,162.8,158.5,160.3,63134.0
IL&FSENGG,20110214,161.95,180.0,161.95,164.1,40620.0
IL&FSENGG,20110215,165.9,172.35,162.0,165.95,133572.0
IL&FSENGG,20110216,170.0,170.85,166.0,166.95,56100.0
IL&FSENGG,20110217,165.45,176.6,165.4,174.45,76817.0
IL&FSENGG,20110218,179.4,179.4,173.6,174.85,41298.0
IL&FSENGG,20110221,173.1,176.95,173.1,175.8,136664.0
IL&FSENGG,20110222,174.1,184.5,173.35,181.45,105025.0
IL&FSENGG,20110223,181.15,184.75,181.15,182.8,159925.0
IL&FSENGG,20110224,182.0,183.85,176.0,179.2,196629.0
IL&FSENGG,20110225,178.25,182.8,174.0,174.95,136872.0
IL&FSENGG,20110228,178.0,180.85,173.45,176.9,70516.0
IL&FSENGG,20110301,177.0,179.8,174.35,177.85,64518.0
IL&FSENGG,20110303,178.25,178.25,174.0,174.45,115119.0
IL&FSENGG,20110304,175.0,177.0,175.0,176.55,104732.0
IL&FSENGG,20110307,176.95,177.0,174.3,175.75,41779.0
IL&FSENGG,20110308,176.25,176.75,174.3,176.1,60072.0
IL&FSENGG,20110309,177.9,179.0,176.0,178.3,16854.0
IL&FSENGG,20110310,176.55,184.5,176.55,180.55,161392.0
IL&FSENGG,20110311,178.1,181.65,178.0,180.15,29005.0
IL&FSENGG,20110314,181.9,181.9,178.25,179.0,13989.0
IL&FSENGG,20110315,179.0,180.7,174.0,178.1,138885.0
IL&FSENGG,20110316,180.0,182.85,178.5,181.8,79899.0
IL&FSENGG,20110317,182.8,187.0,180.65,182.0,75789.0
IL&FSENGG,20110318,183.7,184.0,178.25,181.9,30306.0
IL&FSENGG,20110321,182.9,188.5,182.9,187.85,242694.0
IL&FSENGG,20110322,187.0,193.0,187.0,192.0,609397.0
IL&FSENGG,20110323,190.6,192.75,190.6,191.6,316347.0
IL&FSENGG,20110324,190.65,193.4,190.65,192.05,92833.0
IL&FSENGG,20110325,195.55,195.55,186.0,192.25,60156.0
IL&FSENGG,20110328,194.8,197.0,194.1,194.5,623268.0
IL&FSENGG,20110329,196.0,197.0,191.1,192.35,203639.0
IL&FSENGG,20110330,191.3,194.75,189.55,191.3,141135.0
IL&FSENGG,20110331,194.65,194.65,189.0,189.4,131754.0
IL&FSENGG,20110401,189.85,193.2,189.85,191.4,243713.0
IL&FSENGG,20110404,193.7,194.2,191.1,193.55,190131.0
IL&FSENGG,20110405,191.8,195.0,191.75,193.7,37041.0
IL&FSENGG,20110406,194.45,194.5,193.1,193.85,513381.0
IL&FSENGG,20110407,193.15,194.35,193.15,193.95,327444.0
IL&FSENGG,20110408,194.55,199.25,193.8,196.75,920267.0
IL&FSENGG,20110411,198.0,198.3,194.5,196.85,540092.0
IL&FSENGG,20110413,195.0,201.0,195.0,200.05,885130.0
IL&FSENGG,20110415,200.15,201.0,193.0,194.5,97932.0
IL&FSENGG,20110418,195.0,196.75,182.4,188.15,117293.0
IL&FSENGG,20110419,187.55,187.55,176.0,178.1,43178.0
IL&FSENGG,20110420,180.95,213.75,178.6,213.75,754673.0
IL&FSENGG,20110421,219.7,229.7,202.25,204.8,686368.0
IL&FSENGG,20110425,204.0,205.3,195.0,200.05,175857.0
IL&FSENGG,20110426,199.4,202.65,197.05,199.2,57110.0
IL&FSENGG,20110427,199.95,201.0,195.0,198.65,51747.0
IL&FSENGG,20110428,199.5,202.9,190.15,191.65,26057.0
IL&FSENGG,20110429,192.85,195.9,185.1,186.15,57544.0
IL&FSENGG,20110502,192.6,192.8,182.25,184.7,13053.0
IL&FSENGG,20110503,185.0,185.05,178.1,180.55,18917.0
IL&FSENGG,20110504,179.95,185.65,177.0,180.3,33411.0
IL&FSENGG,20110505,183.0,188.0,179.0,181.15,27322.0
IL&FSENGG,20110506,182.3,182.3,175.05,178.65,15234.0
IL&FSENGG,20110509,176.8,180.9,176.8,177.6,7017.0
IL&FSENGG,20110510,177.3,180.8,177.0,177.4,8509.0
IL&FSENGG,20110511,178.65,179.65,175.25,176.0,11052.0
IL&FSENGG,20110512,176.3,180.05,175.05,175.15,16836.0
IL&FSENGG,20110513,182.0,182.0,174.45,175.2,7858.0
IL&FSENGG,20110516,174.05,178.0,172.0,172.7,5593.0
IL&FSENGG,20110517,171.7,179.65,170.95,173.5,55998.0
IL&FSENGG,20110518,177.0,182.8,172.1,172.9,7308.0
IL&FSENGG,20110519,175.5,175.5,169.5,170.55,6429.0
IL&FSENGG,20110520,170.05,172.95,169.0,169.2,5890.0
IL&FSENGG,20110523,168.85,170.0,163.3,167.55,7997.0
IL&FSENGG,20110524,169.0,169.9,164.8,168.1,10569.0
IL&FSENGG,20110525,167.45,171.0,165.5,167.7,22699.0
IL&FSENGG,20110526,167.15,170.0,164.05,165.9,9574.0
IL&FSENGG,20110527,166.0,169.15,164.25,165.35,9691.0
IL&FSENGG,20110530,165.5,168.0,161.0,162.05,14823.0
IL&FSENGG,20110531,161.1,168.1,160.6,165.65,10817.0
IL&FSENGG,20110601,166.8,167.7,163.2,164.1,8305.0
IL&FSENGG,20110602,163.7,165.0,162.0,162.5,14379.0
IL&FSENGG,20110603,162.7,165.0,162.0,162.5,9146.0
IL&FSENGG,20110606,164.7,164.7,160.15,160.95,5404.0
IL&FSENGG,20110607,163.9,166.9,160.05,163.35,124861.0
IL&FSENGG,20110608,164.8,168.5,162.2,163.4,55124.0
IL&FSENGG,20110609,162.75,164.7,161.0,161.65,8945.0
IL&FSENGG,20110610,163.7,164.05,161.2,161.6,4486.0
IL&FSENGG,20110613,160.8,164.5,160.3,163.65,10596.0
IL&FSENGG,20110614,164.8,164.8,159.0,160.4,22388.0
IL&FSENGG,20110615,160.5,161.55,159.1,159.65,8567.0
IL&FSENGG,20110616,158.5,160.4,157.6,159.45,27746.0
IL&FSENGG,20110617,158.05,159.85,153.3,155.05,8641.0
IL&FSENGG,20110620,155.5,155.5,146.6,148.75,17803.0
IL&FSENGG,20110621,150.0,151.9,143.0,143.7,14653.0
IL&FSENGG,20110622,143.05,146.0,139.5,144.25,11366.0
IL&FSENGG,20110623,143.95,146.0,142.45,143.85,7837.0
IL&FSENGG,20110624,142.6,151.0,142.6,147.5,14699.0
IL&FSENGG,20110627,146.5,149.35,145.05,147.4,5376.0
IL&FSENGG,20110628,146.55,149.0,146.55,148.25,4741.0
IL&FSENGG,20110629,147.0,151.25,145.4,146.25,9479.0
IL&FSENGG,20110630,148.8,149.4,145.2,147.0,11373.0
IL&FSENGG,20110701,140.4,149.9,140.4,149.25,6383.0
IL&FSENGG,20110704,150.0,151.8,121.0,145.2,25767.0
IL&FSENGG,20110705,144.0,146.0,141.0,145.55,8355.0
IL&FSENGG,20110706,143.95,146.8,143.0,143.7,4521.0
IL&FSENGG,20110707,142.1,145.35,142.1,144.65,12576.0
IL&FSENGG,20110708,145.1,145.6,142.5,143.0,9395.0
IL&FSENGG,20110711,145.15,145.15,142.45,143.05,3670.0
IL&FSENGG,20110712,140.0,144.7,139.1,139.95,5824.0
IL&FSENGG,20110713,138.0,143.6,137.6,138.75,5400.0
IL&FSENGG,20110714,137.2,141.9,135.1,138.7,60881.0
IL&FSENGG,20110715,139.0,140.9,138.5,139.65,9616.0
IL&FSENGG,20110718,138.0,139.7,137.65,138.45,2064.0
IL&FSENGG,20110719,139.0,139.45,135.2,135.6,6466.0
IL&FSENGG,20110720,136.05,138.0,130.7,131.85,18684.0
IL&FSENGG,20110721,134.8,148.95,131.4,137.6,91283.0
IL&FSENGG,20110722,131.95,141.0,131.95,136.2,18770.0
IL&FSENGG,20110725,137.95,138.0,134.0,137.0,7266.0
IL&FSENGG,20110726,139.95,139.95,135.2,138.05,12162.0
IL&FSENGG,20110727,136.45,143.4,136.45,140.35,22149.0
IL&FSENGG,20110728,140.5,140.5,137.95,138.5,5737.0
IL&FSENGG,20110729,142.0,142.0,135.2,136.85,5284.0
IL&FSENGG,20110801,139.0,139.0,133.45,134.25,4813.0
IL&FSENGG,20110802,132.6,135.0,130.0,130.35,11641.0
IL&FSENGG,20110803,129.05,130.35,125.35,125.9,7969.0
IL&FSENGG,20110804,130.0,130.0,122.0,122.5,11786.0
IL&FSENGG,20110805,115.0,120.45,102.55,108.3,44390.0
IL&FSENGG,20110808,108.0,108.0,93.0,95.15,262802.0
IL&FSENGG,20110809,90.0,113.5,87.0,91.95,633555.0
IL&FSENGG,20110810,108.0,108.0,96.3,100.65,79243.0
IL&FSENGG,20110811,109.2,109.8,97.2,102.55,49408.0
IL&FSENGG,20110812,107.0,107.0,100.25,102.35,13270.0
IL&FSENGG,20110816,106.0,106.45,97.0,98.4,21547.0
IL&FSENGG,20110817,97.0,101.8,96.0,96.5,11052.0
IL&FSENGG,20110818,95.45,102.95,92.55,93.45,10920.0
IL&FSENGG,20110819,93.0,93.5,86.6,89.65,252019.0
IL&FSENGG,20110822,90.9,91.3,88.15,88.6,15760.0
IL&FSENGG,20110823,88.0,92.0,85.6,91.4,13112.0
IL&FSENGG,20110824,88.35,96.85,88.35,91.4,18346.0
IL&FSENGG,20110825,91.4,93.95,88.0,88.95,8888.0
IL&FSENGG,20110826,91.9,91.9,85.1,86.75,16750.0
IL&FSENGG,20110829,88.5,89.85,87.1,88.2,15603.0
IL&FSENGG,20110830,91.0,91.0,87.5,88.55,22849.0
IL&FSENGG,20110902,88.1,88.9,85.75,86.5,19229.0
IL&FSENGG,20110905,88.5,89.8,85.1,87.35,13426.0
IL&FSENGG,20110906,86.0,88.9,85.8,86.7,43207.0
IL&FSENGG,20110907,89.8,90.9,87.0,89.8,34185.0
IL&FSENGG,20110908,90.0,100.95,90.0,96.6,77933.0
IL&FSENGG,20110909,97.55,107.9,96.6,102.05,151616.0
IL&FSENGG,20110912,101.5,113.45,101.1,103.55,309963.0
IL&FSENGG,20110913,106.75,106.75,97.65,101.5,65146.0
IL&FSENGG,20110914,104.0,104.0,99.0,100.55,24502.0
IL&FSENGG,20110915,99.0,102.5,98.0,99.6,21559.0
IL&FSENGG,20110916,100.0,101.6,92.55,96.1,165581.0
IL&FSENGG,20110919,91.2,99.0,91.2,97.3,19007.0
IL&FSENGG,20110920,97.4,103.5,96.0,100.5,41841.0
IL&FSENGG,20110921,100.5,102.4,98.75,99.3,12422.0
IL&FSENGG,20110922,99.8,99.8,94.5,95.1,16462.0
IL&FSENGG,20110923,94.0,95.0,91.0,93.9,12488.0
IL&FSENGG,20110926,93.95,95.5,90.0,93.55,22584.0
IL&FSENGG,20110927,94.5,96.95,94.0,95.0,12392.0
IL&FSENGG,20110928,95.0,98.0,91.5,92.15,23096.0
IL&FSENGG,20110929,92.8,92.8,90.3,90.85,17025.0
IL&FSENGG,20110930,90.4,91.9,88.1,88.65,7543.0
IL&FSENGG,20111003,87.25,89.0,85.2,87.9,9243.0
IL&FSENGG,20111004,87.8,88.5,85.0,85.7,29159.0
IL&FSENGG,20111005,88.0,88.0,84.0,85.8,5624.0
IL&FSENGG,20111007,86.5,90.2,86.05,87.0,19950.0
IL&FSENGG,20111010,86.2,88.5,86.2,87.9,4656.0
IL&FSENGG,20111011,88.1,91.75,87.65,88.45,10762.0
IL&FSENGG,20111012,88.6,90.0,85.75,88.3,25493.0
IL&FSENGG,20111013,88.7,90.5,88.7,89.05,11008.0
IL&FSENGG,20111014,89.9,96.65,88.5,92.95,86479.0
IL&FSENGG,20111017,94.95,95.8,92.5,93.35,15102.0
IL&FSENGG,20111018,92.5,94.25,90.1,93.0,5750.0
IL&FSENGG,20111019,92.25,94.0,91.05,91.65,10498.0
IL&FSENGG,20111020,92.5,92.5,87.25,87.75,12820.0
IL&FSENGG,20111021,88.0,89.6,85.3,86.65,7802.0
IL&FSENGG,20111024,88.2,88.8,84.5,84.95,11754.0
IL&FSENGG,20111025,85.0,86.0,84.1,85.55,3508.0
IL&FSENGG,20111026,87.0,89.8,86.5,87.25,2473.0
IL&FSENGG,20111028,88.2,93.7,88.2,92.7,43724.0
IL&FSENGG,20111031,92.3,94.75,91.0,91.45,9769.0
IL&FSENGG,20111101,91.95,92.75,90.1,90.45,8329.0
IL&FSENGG,20111102,89.45,91.4,87.1,90.55,9270.0
IL&FSENGG,20111103,91.5,91.65,89.6,89.65,4527.0
IL&FSENGG,20111104,91.1,91.9,90.05,90.6,6374.0
IL&FSENGG,20111108,93.0,93.0,90.0,90.75,7243.0
IL&FSENGG,20111109,90.5,91.6,88.05,89.45,10247.0
IL&FSENGG,20111111,90.0,90.0,86.1,86.95,6854.0
IL&FSENGG,20111114,90.0,90.0,84.0,84.2,20914.0
IL&FSENGG,20111115,84.0,86.9,78.4,79.35,16886.0
IL&FSENGG,20111116,80.0,80.0,72.55,77.4,25764.0
IL&FSENGG,20111117,76.25,78.0,72.55,73.9,4624.0
IL&FSENGG,20111118,74.0,77.5,70.4,75.95,29975.0
IL&FSENGG,20111121,80.0,80.0,70.1,70.5,6602.0
IL&FSENGG,20111122,72.4,72.4,68.0,71.4,15011.0
IL&FSENGG,20111123,70.0,71.75,68.0,68.9,6843.0
IL&FSENGG,20111124,71.9,71.9,68.1,69.4,8106.0
IL&FSENGG,20111125,69.0,72.0,68.0,71.15,18177.0
IL&FSENGG,20111128,72.3,74.3,72.0,73.75,3878.0
IL&FSENGG,20111129,74.0,74.15,72.0,72.45,4045.0
IL&FSENGG,20111130,71.0,71.2,68.5,68.85,12320.0
IL&FSENGG,20111201,70.95,75.0,68.2,68.65,7953.0
IL&FSENGG,20111202,68.05,70.65,67.3,68.85,12423.0
IL&FSENGG,20111205,68.5,71.0,68.0,68.35,15062.0
IL&FSENGG,20111207,68.5,71.0,68.5,69.25,11426.0
IL&FSENGG,20111208,68.7,71.0,67.1,67.5,9417.0
IL&FSENGG,20111209,67.0,68.5,64.0,66.75,5982.0
IL&FSENGG,20111212,66.85,68.95,65.0,65.15,20368.0
IL&FSENGG,20111213,64.3,67.0,63.8,64.65,3552.0
IL&FSENGG,20111214,63.05,65.95,63.05,63.6,2775.0
IL&FSENGG,20111215,63.0,64.0,55.35,56.7,35755.0
IL&FSENGG,20111216,62.85,62.9,50.65,52.65,24915.0
IL&FSENGG,20111219,52.0,55.6,51.0,52.25,5355.0
IL&FSENGG,20111220,51.05,57.9,51.05,56.55,24516.0
IL&FSENGG,20111221,56.05,59.0,54.1,57.3,9351.0
IL&FSENGG,20111222,56.65,58.0,55.1,56.7,5225.0
IL&FSENGG,20111223,57.95,59.9,56.65,57.35,5866.0
IL&FSENGG,20111226,58.5,61.8,57.5,57.85,9658.0
IL&FSENGG,20111227,58.75,58.75,54.1,55.95,6436.0
