DONEAR,20230519,98.85,99.15,95.3,96.55,191026,
DPABHUSHAN,20230519,296.0,299.0,293.1,295.05,2079,
DPSCLTD,20230519,10.7,10.7,10.5,10.55,18662,
DPWIRES,20230519,398.0,398.0,391.0,396.6,4284,
DRCSYSTEMS,20230519,40.5,41.3,39.2,41.0,9340,
DREAMFOLKS,20230519,499.95,504.15,480.2,494.3,222999,
DREDGECORP,20230519,339.55,340.3,332.0,336.75,29275,
DRREDDY,20230519,4427.95,4440.0,4384.05,4391.95,326081,
DSPBANKETF,20230519,44.1,44.1,43.6,43.89,30052,
DSPGOLDETF,20230519,62.05,62.05,59.75,59.8,9278,
DSPN50ETF,20230519,184.73,184.73,183.5,184.3,2104,
DSPNEWETF,20230519,212.0,212.75,210.25,212.49,10061,
DSPQ50ETF,20230519,165.0,171.06,163.84,167.64,5133,
DSPSILVETF,20230519,71.0,71.59,71.0,71.54,3044,
DSSL,20230519,368.75,373.0,365.0,369.95,11260,
DTIL,20230519,206.45,206.45,196.0,200.95,3724,
DVL,20230519,253.25,253.25,245.1,247.5,9553,
DWARKESH,20230519,89.25,92.35,87.8,91.7,1013522,
DYCL,20230519,193.6,193.65,187.55,189.5,35068,
DYNAMATECH,20230519,3500.05,3517.0,3335.0,3416.8,16635,
DYNPRO,20230519,315.0,318.3,310.0,315.45,24776,
E2E,20230519,174.0,175.1,167.0,167.3,13475,
EASEMYTRIP,20230519,46.3,46.65,45.8,46.0,2090378,
EBANK,20230519,4421.03,4421.03,4421.03,4421.03,1,
EBBETF0425,20230519,1129.0,1129.5,1127.25,1129.17,18537,
EBBETF0430,20230519,1282.92,1289.4,1274.6,1284.6,12057,
EBBETF0431,20230519,1146.99,1148.99,1144.42,1147.32,4452,
EBBETF0433,20230519,1046.89,1047.99,1046.0,1046.3,4840,
ECLERX,20230519,1379.0,1400.0,1361.0,1394.7,31295,
EDELWEISS,20230519,63.15,66.95,62.55,63.8,14954620,
EICHERMOT,20230519,3566.15,3579.0,3511.5,3570.9,762689,
EIDPARRY,20230519,502.05,502.05,490.0,496.6,107454,
EIFFL,20230519,144.55,150.85,144.55,147.4,15004,
EIHAHOTELS,20230519,504.0,517.4,495.0,500.55,45921,
EIHOTEL,20230519,207.65,210.3,203.0,205.25,1776221,
EIMCOELECO,20230519,680.0,688.45,639.35,663.85,21839,
EKC,20230519,99.5,101.6,97.5,99.65,256212,
ELDEHSG,20230519,604.0,604.0,580.55,591.9,1954,
ELECON,20230519,553.0,565.75,527.1,563.1,831121,
ELECTCAST,20230519,44.9,46.5,44.1,44.55,3329457,
ELECTHERM,20230519,66.0,66.55,65.05,65.7,11095,
ELGIEQUIP,20230519,469.2,478.5,463.7,472.2,239438,
ELGIRUBCO,20230519,42.55,42.9,42.05,42.1,35116,
ELIN,20230519,136.15,136.5,133.0,135.95,109039,
EMAMILTD,20230519,391.0,393.8,389.05,392.15,185247,
EMAMIPAP,20230519,126.1,126.5,125.0,125.1,9889,
EMAMIREAL,20230519,69.0,74.0,67.35,70.8,52416,
EMIL,20230519,72.25,73.9,71.45,72.9,323667,
EMKAY,20230519,71.1,72.6,69.55,72.05,107821,
EMMBI,20230519,95.0,95.6,92.05,92.7,41131,
EMUDHRA,20230519,387.0,415.0,378.45,401.25,1568164,
ENDURANCE,20230519,1392.0,1412.0,1378.2,1393.5,94576,
ENERGYDEV,20230519,17.85,17.85,17.05,17.3,51736,
ENGINERSIN,20230519,97.15,101.8,94.75,100.45,14471514,
ENIL,20230519,119.85,120.55,118.55,120.1,9304,
EPL,20230519,191.95,193.0,185.05,189.0,733306,
EQUITASBNK,20230519,83.0,83.0,79.5,81.2,6102755,
ERIS,20230519,628.95,632.2,616.0,621.45,45225,
EROSMEDIA,20230519,24.4,24.8,24.05,24.25,67581,
ESABINDIA,20230519,3663.45,3715.0,3502.75,3566.75,10568,
ESCORTS,20230519,2094.0,2094.35,2037.55,2058.15,115496,
ESSARSHPNG,20230519,8.7,8.9,8.6,8.75,150647,
ESSENTIA,20230519,6.9,7.1,6.6,6.75,2555329,
ESTER,20230519,133.05,133.9,127.0,127.55,87972,
ETHOSLTD,20230519,1243.65,1255.8,1200.0,1222.6,49857,
EUROTEXIND,20230519,9.8,9.8,9.1,9.35,8464,
EVEREADY,20230519,312.85,312.9,307.15,308.6,77192,
EVERESTIND,20230519,812.0,839.35,809.3,813.9,12602,
EXCEL,20230519,0.4,0.45,0.35,0.4,8357572,
EXCELINDUS,20230519,865.0,865.0,834.1,850.6,9215,
EXIDEIND,20230519,205.5,205.7,200.35,204.6,3476210,
EXPLEOSOL,20230519,1498.3,1538.7,1480.0,1490.3,62287,
EXXARO,20230519,124.85,128.65,123.35,127.3,98663,
FACT,20230519,317.35,318.9,301.7,307.1,331382,
FAIRCHEMOR,20230519,1170.0,1173.3,1140.0,1169.3,3523,
FAZE3Q,20230519,333.0,353.45,330.8,340.2,14990,
FCL,20230519,263.2,263.45,253.95,254.9,144850,
FCSSOFT,20230519,2.2,2.25,2.15,2.15,1521641,
FDC,20230519,289.9,292.05,285.2,287.45,115758,
FEDERALBNK,20230519,127.2,127.6,124.5,126.15,9669660,
FIBERWEB,20230519,35.9,35.9,33.55,33.75,62233,
FIEMIND,20230519,1857.9,1885.0,1806.05,1873.3,36994,
FILATEX,20230519,38.1,38.15,37.15,37.45,149626,
FINCABLES,20230519,900.0,900.0,875.0,880.85,197943,
FINEORG,20230519,4448.95,4459.5,4411.0,4432.5,13664,
FINOPB,20230519,206.1,208.55,202.85,203.85,73363,
FINPIPE,20230519,188.85,192.0,186.75,190.5,773969,
FIVESTAR,20230519,528.1,537.95,521.55,529.55,112576,
FLEXITUFF,20230519,28.3,29.65,28.3,28.95,12574,
FLUOROCHEM,20230519,3296.0,3351.95,3276.1,3311.95,164147,
FMGOETZE,20230519,322.35,327.45,319.3,323.95,34508,
FOCUS,20230519,584.0,601.7,584.0,601.7,46915,
FOODSIN,20230519,161.75,162.8,155.2,157.0,863355,
FORCEMOT,20230519,1380.6,1391.25,1356.85,1363.9,20344,
FORTIS,20230519,283.95,284.95,278.5,282.25,397914,
FOSECOIND,20230519,2498.0,2740.0,2475.0,2698.2,42951,
FSL,20230519,133.5,136.65,132.6,134.1,3860446,
FUSION,20230519,467.85,482.65,460.15,474.65,493945,
GABRIEL,20230519,169.6,171.4,167.0,170.6,210285,
GAEL,20230519,239.9,239.9,232.3,234.65,354684,
GAIL,20230519,104.8,105.7,102.95,104.85,15968522,
GAL,20230519,3.25,3.25,2.8,3.0,2437410,
GALAXYSURF,20230519,2668.0,2668.05,2605.0,2612.6,8112,
GALLANTT,20230519,52.95,52.95,52.5,52.55,19402,
GANDHITUBE,20230519,520.7,525.0,510.2,516.95,3440,
GANECOS,20230519,1074.25,1079.1,1038.05,1042.55,19969,
GANESHBE,20230519,149.9,149.9,145.5,147.5,52297,
GANESHHOUC,20230519,359.0,360.0,345.55,350.6,18495,
GANGAFORGE,20230519,3.65,3.75,3.6,3.75,84021,
GANGESSECU,20230519,109.95,109.95,105.0,105.9,2685,
GARFIBRES,20230519,2981.05,3029.95,2973.3,2996.35,30489,
GATEWAY,20230519,63.55,65.2,62.9,64.5,1088019,
GATI,20230519,119.45,120.1,116.5,118.45,151898,
GEECEE,20230519,159.0,160.7,155.7,156.1,15331,
GEEKAYWIRE,20230519,164.0,164.85,157.55,162.8,66547,
GENCON,20230519,60.3,63.15,58.5,59.2,383321,
GENESYS,20230519,346.5,355.0,336.0,349.0,33331,
GENUSPAPER,20230519,14.05,14.1,13.75,13.85,102411,
GENUSPOWER,20230519,88.2,88.65,87.1,87.6,175495,
GEOJITFSL,20230519,42.75,43.2,42.6,42.8,126570,
GEPIL,20230519,139.25,139.25,133.55,135.2,75162,
GESHIP,20230519,684.95,692.0,676.1,681.0,128239,
GET&D,20230519,236.0,236.5,227.55,233.3,269124,
GFLLIMITED,20230519,56.65,56.65,54.15,54.65,26007,
GHCL,20230519,518.75,518.75,506.5,510.85,136782,
GICHSGFIN,20230519,172.0,172.65,166.5,170.2,245277,
GICRE,20230519,176.5,176.7,171.95,173.65,469708,
GILLANDERS,20230519,66.05,66.7,64.45,65.35,15671,
GILLETTE,20230519,4429.0,4435.0,4367.7,4396.05,5558,
GILT5YBEES,20230519,52.32,52.39,52.27,52.35,755990,
GIPCL,20230519,97.5,100.9,94.7,99.05,776863,
GKWLIMITED,20230519,547.85,547.85,532.1,533.85,119,
GLAND,20230519,1160.0,1194.4,1065.6,1065.6,2839265,
GLAXO,20230519,1280.35,1295.6,1277.1,1290.45,23293,
GLENMARK,20230519,605.0,629.85,602.0,624.3,3771939,
GLFL,20230519,2.9,3.1,2.9,2.95,666,
GLOBAL,20230519,212.2,219.0,206.0,213.6,90748,
GLOBALVECT,20230519,60.95,60.95,58.7,59.5,21333,
GLOBE,20230519,2.9,2.9,2.8,2.85,272034,
GLOBUSSPR,20230519,1000.65,1033.45,986.0,1018.6,332996,
GLS,20230519,533.95,533.95,521.4,526.4,201212,
GMBREW,20230519,565.5,568.3,560.0,561.3,13985,
GMDCLTD,20230519,166.0,167.55,160.65,164.9,2688267,
GMMPFAUDLR,20230519,1474.0,1487.15,1462.8,1480.2,55518,
GMRINFRA,20230519,45.05,45.25,44.45,45.15,6689415,
GMRP&UI,20230519,17.6,17.9,17.55,17.8,138749,
GNA,20230519,751.0,773.55,743.0,766.3,56308,
GNFC,20230519,595.5,602.0,581.2,590.6,3140460,
GOACARBON,20230519,489.4,489.5,477.7,479.9,42448,
GOCLCORP,20230519,309.8,314.9,294.9,302.15,54387,
GOCOLORS,20230519,1116.75,1130.7,1095.1,1125.35,13623,
GODFRYPHLP,20230519,1740.0,1745.85,1724.5,1736.5,28001,
GODHA,20230519,1.15,1.25,1.15,1.25,3046418,
GODREJAGRO,20230519,424.0,425.8,419.25,421.75,38352,
GODREJCP,20230519,1010.0,1014.65,1003.85,1009.75,554652,
GODREJIND,20230519,459.7,474.7,458.0,469.95,261324,
GODREJPROP,20230519,1314.0,1324.8,1286.3,1322.2,845759,
GOKEX,20230519,392.25,399.0,386.1,397.4,92654,
GOKUL,20230519,29.4,29.5,28.8,29.0,20071,
GOKULAGRO,20230519,97.1,100.4,96.6,99.8,245736,
GOLDBEES,20230519,51.49,51.49,51.28,51.44,2730413,
GOLDIAM,20230519,142.35,145.15,142.05,144.1,271359,
GOLDSHARE,20230519,51.65,51.7,51.45,51.6,71414,
GOODLUCK,20230519,477.2,496.5,477.2,485.95,832221,
GOODYEAR,20230519,1209.95,1224.0,1207.05,1214.95,13466,
GPIL,20230519,389.35,389.35,379.05,384.35,285029,
GPPL,20230519,115.8,115.8,105.15,112.1,4110196,
GPTINFRA,20230519,60.7,61.5,56.05,56.45,334856,
GRANULES,20230519,280.0,280.0,274.15,276.3,1272913,
GRAPHITE,20230519,350.0,351.5,340.0,341.45,860865,
GRASIM,20230519,1710.0,1723.95,1685.0,1716.1,241696,
GRAUWEIL,20230519,117.0,117.4,113.2,113.9,473242,
GRAVITA,20230519,572.55,572.6,555.65,566.8,125611,
GREAVESCOT,20230519,154.4,159.6,153.15,154.2,1939337,
GREENLAM,20230519,312.0,314.95,302.1,305.6,16288,
GREENPANEL,20230519,330.6,332.15,324.7,326.6,139171,
GREENPLY,20230519,160.0,164.0,156.85,162.1,135587,
GREENPOWER,20230519,8.65,9.0,8.45,8.75,4330568,
GRINDWELL,20230519,2056.8,2106.45,2027.55,2085.35,35829,
GRINFRA,20230519,1145.95,1175.0,1085.05,1104.0,325977,
GRMOVER,20230519,199.95,199.95,190.2,193.25,22275,
GROBTEA,20230519,758.75,765.0,741.0,746.95,293,
GRSE,20230519,514.5,516.65,501.35,507.0,203076,
GRWRHITECH,20230519,645.0,654.0,626.85,645.95,41949,
GSFC,20230519,172.9,172.9,165.6,168.05,4464622,
GSLSU,20230519,203.0,207.0,200.75,205.35,451647,
GSPL,20230519,279.5,284.0,274.1,282.65,385931,
GSS,20230519,203.9,203.9,197.0,197.8,27080,
GTL,20230519,5.35,5.35,5.2,5.2,293442,
GTLINFRA,20230519,0.8,0.85,0.8,0.8,13432037,
GTPL,20230519,104.55,105.35,103.65,104.3,16882,
GUFICBIO,20230519,205.25,208.4,196.5,203.5,98569,
GUJALKALI,20230519,695.5,695.95,683.05,690.3,98354,
GUJAPOLLO,20230519,195.35,197.45,194.15,195.0,1845,
GUJGASLTD,20230519,487.0,488.7,474.0,478.95,1020749,
GULFOILLUB,20230519,423.9,447.7,423.9,440.45,273162,
GULFPETRO,20230519,36.7,37.0,36.15,36.65,42255,
GULPOLY,20230519,262.95,266.4,257.6,258.55,68967,
GVKPIL,20230519,2.55,2.55,2.5,2.5,770722,
HAL,20230519,3110.0,3110.0,3045.0,3073.3,607639,
HAPPSTMNDS,20230519,876.5,888.0,870.0,875.0,242204,
HARDWYN,20230519,368.1,373.05,365.0,368.2,256627,
HARIOMPIPE,20230519,597.45,597.45,580.5,582.7,43348,
HARRMALAYA,20230519,122.6,127.9,122.6,126.15,63750,
HARSHA,20230519,445.0,464.0,444.95,453.75,160180,
HATHWAY,20230519,13.45,13.45,13.1,13.25,1646227,
HATSUN,20230519,879.0,882.65,870.0,874.0,6288,
HAVELLS,20230519,1265.0,1266.5,1251.9,1259.55,314141,
HBANKETF,20230519,442.59,444.58,438.7,442.61,1670,
HBLPOWER,20230519,105.1,105.6,102.1,103.05,1618554,
HBSL,20230519,49.3,50.5,47.65,48.75,8595,
HCC,20230519,16.4,17.65,16.25,17.3,80994297,
HCG,20230519,308.2,314.05,305.1,311.7,94656,
HCL-INSYS,20230519,13.8,13.8,13.3,13.35,426429,
HCLTECH,20230519,1088.6,1104.0,1082.45,1095.35,1984436,
HDFC,20230519,2731.7,2731.7,2693.6,2710.95,2303627,
HDFCAMC,20230519,1807.95,1812.85,1744.0,1804.6,779425,
HDFCBANK,20230519,1648.0,1650.0,1631.55,1646.9,15230166,
HDFCBSE500,20230519,28.3,29.39,27.2,28.5,13360,
HDFCGROWTH,20230519,89.99,90.89,89.6,89.91,6321,
HDFCLIFE,20230519,564.9,564.9,554.95,557.6,1484899,
HDFCLOWVOL,20230519,136.0,136.62,134.93,134.93,10517,
HDFCMFGETF,20230519,52.99,53.03,52.75,52.96,1979112,
HDFCMID150,20230519,122.01,122.39,120.43,122.34,11024,
HDFCMOMENT,20230519,197.5,197.85,196.0,197.64,1202,
HDFCNEXT50,20230519,403.5,409.5,402.47,406.33,1282,
HDFCNIF100,20230519,181.6,182.34,180.1,182.27,1952,
HDFCNIFETF,20230519,199.0,199.0,196.33,198.06,20449,
HDFCNIFIT,20230519,282.0,284.86,281.29,284.83,2639,
HDFCPVTBAN,20230519,221.3,224.0,220.29,224.0,150,
HDFCQUAL,20230519,40.7,40.91,40.26,40.81,3537,
HDFCSENETF,20230519,673.26,674.04,667.24,672.95,4342,
HDFCSILVER,20230519,70.97,71.51,70.8,71.37,158487,
HDFCSML250,20230519,97.8,97.8,96.0,97.45,31489,
HDFCVALUE,20230519,93.75,94.0,93.51,93.6,918,
HEADSUP,20230519,14.75,14.75,13.3,13.9,251728,
HEALTHY,20230519,8.02,8.02,7.91,7.92,46259,
HECPROJECT,20230519,34.0,37.8,34.0,37.8,44366,
HEG,20230519,1246.7,1257.45,1217.95,1224.5,189761,
HEIDELBERG,20230519,172.35,172.45,168.75,170.2,86584,
HEMIPROP,20230519,92.35,93.6,91.85,93.1,311943,
HERANBA,20230519,345.0,348.15,334.6,337.75,52335,
HERCULES,20230519,255.95,260.95,252.45,255.75,126835,
HERITGFOOD,20230519,194.5,198.95,191.45,197.6,166575,
HEROMOTOCO,20230519,2740.65,2744.05,2667.2,2713.0,458137,
HESTERBIO,20230519,1748.15,1748.15,1714.1,1739.8,673,
HEUBACHIND,20230519,321.5,321.95,315.45,318.5,9648,
HEXATRADEX,20230519,146.65,147.0,145.45,146.5,718,
HFCL,20230519,65.85,65.85,64.15,64.85,3263323,
HGINFRA,20230519,907.25,943.0,903.45,919.8,120441,
HGS,20230519,1139.9,1170.0,1124.1,1164.2,49204,
HIKAL,20230519,298.15,304.8,293.85,299.6,181044,
HIL,20230519,2699.0,2718.0,2625.8,2670.7,15061,
HIMATSEIDE,20230519,90.35,92.55,87.55,88.05,527994,
HINDALCO,20230519,408.0,408.4,400.4,406.75,5523299,
HINDCOMPOS,20230519,300.0,304.4,296.35,300.0,2868,
HINDCON,20230519,89.0,89.65,87.7,88.0,8321,
HINDCOPPER,20230519,102.7,102.7,100.5,101.6,2542387,
HINDMOTORS,20230519,13.75,13.9,13.5,13.6,296664,
HINDOILEXP,20230519,170.9,178.2,164.5,177.2,1573948,
HINDPETRO,20230519,254.5,257.0,251.7,256.35,2018343,
HINDUNILVR,20230519,2628.65,2649.0,2600.65,2641.45,1174757,
HINDWAREAP,20230519,416.35,419.2,409.1,414.7,85609,
HINDZINC,20230519,310.85,312.2,307.55,308.35,330855,
HIRECT,20230519,213.05,219.0,211.6,217.9,4655,
HISARMETAL,20230519,140.5,142.3,137.35,138.85,8516,
HITECH,20230519,73.9,74.4,72.9,73.3,144522,
HITECHCORP,20230519,183.2,185.45,181.0,182.15,11501,
HITECHGEAR,20230519,257.05,265.5,255.85,257.35,6153,
HLEGLAS,20230519,619.35,628.0,611.35,618.45,20244,
HLVLTD,20230519,11.05,11.3,10.95,11.0,222479,
HMVL,20230519,56.8,57.45,54.2,54.85,56237,
HNDFDS,20230519,604.75,632.45,594.35,604.2,152514,
HNGSNGBEES,20230519,277.99,279.98,274.0,276.25,23361,
HOMEFIRST,20230519,694.7,702.2,693.25,700.25,135588,
HONAUT,20230519,40250.6,40250.6,38251.0,39076.75,13828,
HONDAPOWER,20230519,2390.0,2390.0,2280.7,2351.6,14367,
HOVS,20230519,44.65,44.95,43.6,43.75,6516,
HPAL,20230519,415.05,417.2,405.0,407.85,27530,
HPL,20230519,93.8,95.15,92.35,94.0,157456,
HSCL,20230519,117.25,122.75,115.05,121.65,4193416,
HTMEDIA,20230519,18.15,18.35,17.2,17.85,484383,
HUBTOWN,20230519,47.0,47.2,45.0,45.3,80741,
HUDCO,20230519,58.25,58.3,55.9,56.85,7434217,
HUHTAMAKI,20230519,259.0,272.5,253.15,264.0,1161712,
IBMFNIFTY,20230519,189.01,192.34,189.01,191.43,1465,
IBREALEST,20230519,55.3,55.45,54.0,54.9,2480273,
IBULHSGFIN,20230519,111.9,113.65,110.25,111.95,7026456,
ICEMAKE,20230519,330.95,339.0,330.55,333.6,9134,
ICICI10GS,20230519,216.15,216.65,216.15,216.65,17,
ICICI500,20230519,25.86,26.09,25.6,25.71,73240,
ICICI5GSEC,20230519,52.95,52.99,52.33,52.98,75,
ICICIALPLV,20230519,182.23,182.23,179.81,181.02,568477,
ICICIAUTO,20230519,141.68,141.68,137.71,140.19,30377,
ICICIB22,20230519,62.62,62.8,61.74,62.21,193000,
ICICIBANK,20230519,951.45,956.0,941.6,954.3,15427412,
ICICIBANKN,20230519,45.25,45.25,43.73,44.16,366288,
ICICIBANKP,20230519,221.26,222.39,219.81,221.56,17732,
ICICICOMMO,20230519,57.36,57.58,56.81,57.54,43115,
ICICICONSU,20230519,77.5,78.05,77.0,78.05,8670,
ICICIFIN,20230519,17.34,17.34,17.16,17.27,6005,
ICICIFMCG,20230519,503.01,504.05,498.1,503.72,2670,
ICICIGI,20230519,1099.0,1100.6,1073.85,1076.65,421302,
ICICIGOLD,20230519,53.13,53.13,52.73,52.94,1233397,
ICICIINFRA,20230519,54.6,54.65,54.0,54.51,7738,
ICICILIQ,20230519,1001.99,1001.99,999.99,1000.04,189953,
ICICILOVOL,20230519,146.99,147.78,142.09,146.25,41988,
ICICIM150,20230519,124.26,125.0,123.41,124.27,14777,
ICICIMCAP,20230519,101.49,101.9,100.56,101.77,12541,
ICICIMOM30,20230519,19.6,20.01,19.6,20.0,264017,
ICICINF100,20230519,197.07,198.97,195.46,196.98,4791,
ICICINIFTY,20230519,197.5,198.82,191.75,198.63,269429,
ICICINV20,20230519,101.51,102.89,98.9,102.31,37747,
ICICINXT50,20230519,42.28,42.28,40.55,41.81,87875,
ICICIPHARM,20230519,80.08,80.08,79.25,79.44,7223,
ICICIPRULI,20230519,426.0,428.05,421.5,425.85,960017,
ICICISENSX,20230519,682.41,682.8,678.0,681.98,2048,
ICICISILVE,20230519,73.26,73.9,73.26,73.84,117305,
ICICITECH,20230519,29.59,29.59,29.13,29.49,242472,
ICIL,20230519,165.1,166.95,159.95,160.35,305979,
ICRA,20230519,4752.0,4810.0,4720.0,4757.65,1230,
IDBI,20230519,56.2,56.2,54.4,54.95,9813865,
IDBIGOLD,20230519,5557.95,5557.95,5465.0,5512.6,385,
IDEA,20230519,7.1,7.1,6.9,7.05,49912293,
IDFC,20230519,91.0,91.55,89.55,90.55,3180456,
IDFCFIRSTB,20230519,66.95,67.15,65.65,66.8,19419804,
IDFNIFTYET,20230519,193.5,193.97,192.55,192.78,2418,
IEL,20230519,8.15,8.15,7.65,7.85,242511,
IEX,20230519,160.1,160.1,157.6,158.95,4427580,
IFBAGRO,20230519,488.0,489.7,480.05,484.3,1986,
IFBIND,20230519,815.15,828.8,811.15,815.4,18009,
IFCI,20230519,11.45,11.6,11.2,11.5,4733224,
IFGLEXPOR,20230519,274.2,276.8,265.55,273.6,33568,
IGARASHI,20230519,426.9,427.45,419.0,420.9,31720,
IGL,20230519,479.75,482.95,465.05,471.65,1651930,
IGPL,20230519,452.25,494.0,452.25,483.0,135015,
IIFL,20230519,462.75,462.75,444.6,454.35,429153,
IIFLSEC,20230519,58.1,58.1,56.75,57.6,171635,
IITL,20230519,88.6,90.0,86.25,87.15,6385,
IMAGICAA,20230519,41.9,43.2,41.65,42.8,287607,
IMFA,20230519,283.0,286.0,277.65,279.1,49106,
IMPAL,20230519,741.35,765.0,722.55,753.95,4854,
INCREDIBLE,20230519,21.15,21.15,20.2,20.2,6140,
INDBANK,20230519,26.15,26.15,25.65,25.8,41380,
INDHOTEL,20230519,367.4,376.5,366.95,372.35,7034650,
INDIACEM,20230519,188.75,193.0,186.3,191.9,3077187,
INDIAGLYCO,20230519,623.0,640.0,608.75,633.85,136934,
INDIAMART,20230519,5680.1,5694.45,5553.0,5588.5,114407,
INDIANB,20230519,287.1,288.45,281.2,286.2,1119922,
INDIANCARD,20230519,242.5,243.0,235.0,237.7,2389,
INDIANHUME,20230519,136.9,141.0,136.0,139.45,116427,
INDIGO,20230519,2300.0,2302.45,2230.5,2266.8,1606656,
INDIGOPNTS,20230519,1410.25,1418.0,1372.05,1403.65,157422,
INDNIPPON,20230519,390.4,403.9,389.0,393.5,45335,
INDOAMIN,20230519,115.0,115.0,108.4,110.85,347141,
INDOBORAX,20230519,124.5,124.5,121.75,123.15,70976,
INDOCO,20230519,353.45,353.45,342.25,351.1,34982,
INDORAMA,20230519,42.5,43.55,42.5,43.15,27350,
INDOTECH,20230519,201.15,206.0,195.65,198.55,19021,
INDOWIND,20230519,11.2,11.2,10.8,10.85,96671,
INDSWFTLAB,20230519,65.9,71.0,64.85,69.7,172856,
INDSWFTLTD,20230519,8.75,8.75,8.25,8.4,8195,
INDTERRAIN,20230519,58.85,60.55,53.25,54.4,728972,
INDUSINDBK,20230519,1243.0,1251.0,1221.6,1248.0,2366675,
INDUSTOWER,20230519,148.15,148.45,144.55,144.9,2768878,
INFIBEAM,20230519,14.2,14.45,14.05,14.4,4696952,
INFOBEAN,20230519,466.25,466.5,459.05,461.8,13953,
INFRABEES,20230519,565.0,565.0,550.27,555.06,3695,
INFY,20230519,1256.05,1273.3,1252.8,1268.9,11094136,
INGERRAND,20230519,2505.85,2515.0,2475.05,2481.7,9749,
INOXGREEN,20230519,49.2,49.5,47.1,47.5,465783,
INOXWIND,20230519,116.55,116.95,113.15,113.65,227710,
INSECTICID,20230519,453.0,462.95,449.0,455.4,7530,
INTELLECT,20230519,552.9,554.4,539.95,546.7,859528,
INTENTECH,20230519,64.0,65.95,63.9,65.35,41593,
INTLCONV,20230519,54.35,54.65,53.5,53.9,44419,
INVENTURE,20230519,1.9,1.9,1.85,1.85,549836,
IOB,20230519,24.6,24.65,24.1,24.3,6165125,
IOC,20230519,86.0,86.25,84.8,86.05,11201198,
IOLCP,20230519,434.1,444.0,425.0,441.15,459519,
IONEXCHANG,20230519,3806.0,3945.0,3805.95,3909.3,26988,
IPCALAB,20230519,680.1,680.15,671.35,675.0,235886,
IPL,20230519,221.9,221.9,217.8,219.0,36225,
IRB,20230519,28.9,29.5,28.7,28.85,9391075,
IRCON,20230519,80.45,80.8,77.6,78.3,9233000,
IRCTC,20230519,614.85,617.0,604.1,610.35,847752,
IRFC,20230519,34.1,34.25,33.05,33.5,38623945,
IRIS,20230519,80.3,84.0,79.0,80.1,39544,
IRISDOREME,20230519,366.0,395.0,366.0,373.65,17013,
ISEC,20230519,496.1,499.0,488.0,492.55,121318,
ISFT,20230519,141.95,141.95,133.4,134.0,4477,
ISGEC,20230519,485.45,488.7,475.95,479.1,53965,
ISMTLTD,20230519,73.15,73.15,70.0,70.35,592448,
ITBEES,20230519,29.16,29.57,29.16,29.53,5858166,
ITC,20230519,420.95,423.1,411.35,419.85,25767521,
ITDC,20230519,333.75,333.75,321.95,324.65,23216,
ITDCEM,20230519,151.6,151.65,144.8,149.1,1312133,
ITI,20230519,105.55,105.9,102.85,104.6,385678,
IVC,20230519,6.15,6.2,6.1,6.1,94596,
IVP,20230519,183.0,187.7,171.6,174.6,35457,
IVZINGOLD,20230519,5352.1,5399.9,5343.2,5379.0,718,
IWEL,20230519,1320.0,1350.0,1301.0,1340.2,3914,
IZMO,20230519,148.6,154.8,145.15,151.35,143777,
J&KBANK,20230519,54.6,55.0,53.05,54.3,2777434,
JAGRAN,20230519,69.85,70.25,66.7,67.8,319993,
JAGSNPHARM,20230519,353.35,353.35,345.7,347.15,15209,
JAIBALAJI,20230519,78.45,80.3,77.2,79.6,401378,
JAICORPLTD,20230519,166.0,170.7,163.5,168.0,2850795,
JAIPURKURT,20230519,85.45,90.0,82.2,86.85,33636,
JAMNAAUTO,20230519,101.65,102.85,99.0,100.65,415268,
JASH,20230519,1016.3,1035.0,1000.0,1002.35,6052,
JAYAGROGN,20230519,181.5,181.5,175.3,176.3,21387,
JAYBARMARU,20230519,184.6,184.6,178.0,181.15,35508,
JAYNECOIND,20230519,22.9,23.6,22.75,23.3,373788,
JAYSREETEA,20230519,88.95,89.65,88.15,88.45,10319,
JBCHEPHARM,20230519,2004.0,2024.3,1975.0,1989.35,14473,
JBMA,20230519,766.0,770.8,744.5,760.85,233902,
JCHAC,20230519,1106.0,1108.45,1080.95,1086.45,9464,
JETFREIGHT,20230519,10.95,11.05,10.8,10.9,77598,
JHS,20230519,17.95,19.1,17.1,17.85,402480,
JINDALPHOT,20230519,352.8,359.95,340.1,355.45,32383,
JINDALPOLY,20230519,705.9,720.0,695.0,701.7,138230,
JINDALSAW,20230519,188.0,192.4,184.4,186.9,4078767,
JINDALSTEL,20230519,525.0,526.7,515.4,522.4,3150698,
JINDRILL,20230519,288.15,290.9,281.6,285.95,117107,
JINDWORLD,20230519,366.95,370.0,356.25,364.95,160455,
JISLDVREQS,20230519,19.6,19.7,18.8,19.0,18178,
JISLJALEQS,20230519,38.4,38.4,37.3,37.9,2301115,
JKCEMENT,20230519,3000.15,3027.75,2950.05,3023.1,161094,
JKIL,20230519,272.5,272.55,267.65,268.3,63295,
JKLAKSHMI,20230519,809.0,821.1,760.05,781.35,222295,
JKPAPER,20230519,361.5,363.95,354.5,356.35,290952,
JKTYRE,20230519,182.2,185.7,173.5,174.05,4858945,
JMA,20230519,67.85,67.85,67.0,67.3,2451,
JMFINANCIL,20230519,65.85,68.7,64.0,68.05,6077222,
